,NUM_COMMANDE,QUANTITE,PRIX_UNITAIRE,MONTANT,DATE_COMMANDE,STATUT,TRIMESTRE,MOIS,ANNEE,TYPE_PRODUIT,CODE_PRODUIT,CLIENT,TELEPHONE,ADRESSE_1,ADRESSE_2,VILLE,ETAT,CODE_POSTAL,PAYS,ZONE_GEOGRAPHIQUE,NOM_CONTACT,PRENOM_CONTACT
614,10278,29,90.85,2634.64,2004/06/08,Envoyé,3,8,2004,Voitures classiques,S18_1889,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue
615,10287,44,82.38,3624.72,8/30/2004 0:00,Envoyé,3,8,2004,Voitures classiques,S18_1889,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Genève,,1203,Switzerland,EMEA,Holz,Michael
616,10300,41,92.39,3787.99,2003/04/10,Envoyé,4,10,2003,Voitures classiques,S18_1889,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland
617,10310,20,91.6,1832.0,10/16/2004 0:00,Envoyé,4,10,2004,Voitures classiques,S18_1889,"Toms Spezialitäten, Ltd",0221-5554327,Mehrheimerstr. 369,,Köln,,50739,Germany,EMEA,Pfalzheim,Henriette
618,10321,37,78.53,2905.61,2004/04/11,Envoyé,4,11,2004,Voitures classiques,S18_1889,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta
619,10329,29,101.89,2954.81,11/15/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S18_1889,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai
620,10342,55,65.45,3599.75,11/24/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S18_1889,"Australian Collectors, Co.",395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
621,10363,22,167.57,3686.54,2005/06/01,Envoyé,1,1,2005,Voitures classiques,S18_1889,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
622,10377,31,67.76,2100.56,2005/09/02,Envoyé,1,2,2005,Voitures classiques,S18_1889,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti
623,10389,49,79.22,3881.78,2005/03/03,Envoyé,1,3,2005,Voitures classiques,S18_1889,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Bräcke,,S-844 67,Sweden,EMEA,Larsson,Maria
624,10405,61,73.91,4508.51,4/14/2005 0:00,Envoyé,2,4,2005,Voitures classiques,S18_1889,Mini Caravy,88.60.1555,"24, place Kléber",,Strasbourg,,67000,France,EMEA,Citeaux,Frédérique
625,10419,39,83.93,3273.27,5/17/2005 0:00,Envoyé,2,5,2005,Voitures classiques,S18_1889,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg
626,10109,38,116.63,4431.93,2003/10/03,Envoyé,1,3,2003,Voitures classiques,S18_1984,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa
627,10122,31,132.29,4100.99,2003/08/05,Envoyé,2,5,2003,Voitures classiques,S18_1984,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence
628,10136,36,146.52,5274.72,2003/04/07,Envoyé,3,7,2003,Voitures classiques,S18_1984,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette
629,10148,25,169.28,4232.0,2003/11/09,Envoyé,3,9,2003,Voitures classiques,S18_1984,"Anna's Decorations, Ltd",299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
630,10161,48,128.02,6144.96,10/17/2003 0:00,Envoyé,4,10,2003,Voitures classiques,S18_1984,Heintze Collectables,86 21 3555,Smagsloget 45,,?rhus,,8200,Denmark,EMEA,Ibsen,Palle
631,10171,35,133.71,4679.85,2003/05/11,Envoyé,4,11,2003,Voitures classiques,S18_1984,Québec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montréal,Québec,H1J 1C3,Canada,,Fresnière,Jean
632,10181,21,156.47,3285.87,2003/12/11,Envoyé,4,11,2003,Voitures classiques,S18_1984,Herkku Gifts,4722673215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel
633,10192,47,157.89,7420.82,11/20/2003 0:00,Envoyé,4,11,2003,Voitures classiques,S18_1984,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie
634,10204,38,169.28,6432.64,2003/02/12,Envoyé,4,12,2003,Voitures classiques,S18_1984,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff
635,10212,41,118.07,4840.87,1/16/2004 0:00,Envoyé,1,1,2004,Voitures classiques,S18_1984,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
636,10226,24,162.16,3891.84,2/26/2004 0:00,Envoyé,1,2,2004,Voitures classiques,S18_1984,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie
637,10240,37,149.35,5525.95,4/13/2004 0:00,Envoyé,2,4,2004,Voitures classiques,S18_1984,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory
638,10253,33,135.14,4459.62,2004/01/06,Annulé,2,6,2004,Voitures classiques,S18_1984,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth
639,10266,49,126.59,6202.91,2004/06/07,Envoyé,3,7,2004,Voitures classiques,S18_1984,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
640,10278,29,129.44,3753.76,2004/06/08,Envoyé,3,8,2004,Voitures classiques,S18_1984,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue
641,10287,24,146.51,3516.24,8/30/2004 0:00,Envoyé,3,8,2004,Voitures classiques,S18_1984,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Genève,,1203,Switzerland,EMEA,Holz,Michael
642,10301,47,159.31,7487.57,2003/05/10,Envoyé,4,10,2003,Voitures classiques,S18_1984,"Norway Gifts By Mail, Co.",4722121555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan
643,10310,24,143.66,3447.84,10/16/2004 0:00,Envoyé,4,10,2004,Voitures classiques,S18_1984,"Toms Spezialitäten, Ltd",0221-5554327,Mehrheimerstr. 369,,Köln,,50739,Germany,EMEA,Pfalzheim,Henriette
644,10321,25,149.36,3734.0,2004/04/11,Envoyé,4,11,2004,Voitures classiques,S18_1984,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta
645,10331,30,32.46,973.8,11/17/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S18_1984,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa
646,10342,22,143.66,3160.52,11/24/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S18_1984,"Australian Collectors, Co.",395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
647,10356,27,64.69,1746.63,2004/09/12,Envoyé,4,12,2004,Voitures classiques,S18_1984,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel
648,10366,34,123.75,4207.5,2005/10/01,Envoyé,1,1,2005,Voitures classiques,S18_1984,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale
649,10377,36,120.9,4352.4,2005/09/02,Envoyé,1,2,2005,Voitures classiques,S18_1984,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti
650,10390,34,43.04,1463.36,2005/04/03,Envoyé,1,3,2005,Voitures classiques,S18_1984,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
651,10406,48,149.35,7168.79,4/15/2005 0:00,Contesté,2,4,2005,Voitures classiques,S18_1984,Danish Wholesale Imports,31 12 3555,Vinbæltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
652,10419,34,135.13,4594.42,5/17/2005 0:00,Envoyé,2,5,2005,Voitures classiques,S18_1984,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg
653,10104,24,144.07,3457.68,1/31/2003 0:00,Envoyé,1,1,2003,Voitures classiques,S18_2238,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
654,10115,46,160.46,7381.16,2003/04/04,Envoyé,2,4,2003,Voitures classiques,S18_2238,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria
655,10127,45,158.8,7146.0,2003/03/06,Envoyé,2,6,2003,Voitures classiques,S18_2238,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff
656,10141,39,152.26,5938.14,2003/01/08,Envoyé,3,8,2003,Voitures classiques,S18_2238,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
657,10151,43,165.37,7110.91,9/21/2003 0:00,Envoyé,3,9,2003,Voitures classiques,S18_2238,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
658,10165,29,173.55,5032.95,10/22/2003 0:00,Envoyé,4,10,2003,Voitures classiques,S18_2238,"Dragon Souveniers, Ltd.",652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric
659,10176,20,183.35,3667.0,2003/06/11,Envoyé,4,11,2003,Voitures classiques,S18_2238,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
660,10184,46,160.46,7381.16,11/14/2003 0:00,Envoyé,4,11,2003,Voitures classiques,S18_2238,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,José Pedro
661,10195,27,189.92,5127.83,11/25/2003 0:00,Envoyé,4,11,2003,Voitures classiques,S18_2238,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve
662,10207,44,160.46,7060.24,2003/09/12,Envoyé,4,12,2003,Voitures classiques,S18_2238,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie
663,10219,43,196.47,8448.2,2004/10/02,Envoyé,1,2,2004,Voitures classiques,S18_2238,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue
664,10230,49,148.98,7300.02,3/15/2004 0:00,Envoyé,1,3,2004,Voitures classiques,S18_2238,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland
665,10246,40,163.72,6548.8,2004/05/05,Envoyé,2,5,2004,Voitures classiques,S18_2238,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
666,10259,30,189.9,5697.0,6/15/2004 0:00,Envoyé,2,6,2004,Voitures classiques,S18_2238,Handji Gifts& Co,652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy
667,10271,50,183.38,9169.0,7/20/2004 0:00,Envoyé,3,7,2004,Voitures classiques,S18_2238,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
668,10282,23,140.8,3238.4,8/20/2004 0:00,Envoyé,3,8,2004,Voitures classiques,S18_2238,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
669,10292,26,175.18,4554.68,2004/08/09,Envoyé,3,9,2004,Voitures classiques,S18_2238,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai
670,10305,27,145.71,3934.17,10/13/2004 0:00,Envoyé,4,10,2004,Voitures classiques,S18_2238,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta
671,10314,42,137.52,5775.84,10/22/2004 0:00,Envoyé,4,10,2004,Voitures classiques,S18_2238,Heintze Collectables,86 21 3555,Smagsloget 45,,?rhus,,8200,Denmark,EMEA,Ibsen,Palle
672,10324,47,153.35,7207.45,2004/05/11,Envoyé,4,11,2004,Voitures classiques,S18_2238,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael
673,10336,49,152.26,7460.74,11/20/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S18_2238,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie
674,10349,38,176.83,6719.54,2004/01/12,Envoyé,4,12,2004,Voitures classiques,S18_2238,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff
675,10358,20,121.4,2428.0,2004/10/12,Envoyé,4,12,2004,Voitures classiques,S18_2238,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
676,10371,25,104.09,2602.25,1/23/2005 0:00,Envoyé,1,1,2005,Voitures classiques,S18_2238,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
677,10382,25,88.0,2200.0,2/17/2005 0:00,Envoyé,1,2,2005,Voitures classiques,S18_2238,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
678,10412,41,163.73,6712.92,2005/03/05,Envoyé,2,5,2005,Voitures classiques,S18_2238,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
679,10425,28,189.92,5317.75,5/31/2005 0:00,En cours,2,5,2005,Voitures classiques,S18_2238,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
680,10100,50,67.8,3390.0,2003/06/01,Envoyé,1,1,2003,Voitures anciennes,S18_2248,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie
681,10110,32,50.25,1608.0,3/18/2003 0:00,Envoyé,1,3,2003,Voitures anciennes,S18_2248,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
682,10124,42,53.87,2262.54,5/21/2003 0:00,Envoyé,2,5,2003,Voitures anciennes,S18_2248,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue
683,10149,24,62.36,1496.64,2003/12/09,Envoyé,3,9,2003,Voitures anciennes,S18_2248,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue
684,10162,27,69.61,1879.47,10/18/2003 0:00,Envoyé,4,10,2003,Voitures anciennes,S18_2248,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie
685,10173,26,57.51,1495.26,2003/05/11,Envoyé,4,11,2003,Voitures anciennes,S18_2248,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
686,10182,38,61.13,2322.94,2003/12/11,Envoyé,4,11,2003,Voitures anciennes,S18_2248,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
687,10193,42,59.33,2491.86,11/21/2003 0:00,Envoyé,4,11,2003,Voitures anciennes,S18_2248,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean
688,10204,23,71.43,1642.89,2003/02/12,Envoyé,4,12,2003,Voitures anciennes,S18_2248,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff
689,10214,21,62.96,1322.16,1/26/2004 0:00,Envoyé,1,1,2004,Voitures anciennes,S18_2248,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Martín
690,10227,28,50.85,1423.8,2004/02/03,Envoyé,1,3,2004,Voitures anciennes,S18_2248,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
691,10241,33,72.64,2397.12,4/13/2004 0:00,Envoyé,2,4,2004,Voitures anciennes,S18_2248,Mini Caravy,88.60.1555,"24, place Kléber",,Strasbourg,,67000,France,EMEA,Citeaux,Frédérique
692,10280,25,62.96,1574.0,8/17/2004 0:00,Envoyé,3,8,2004,Voitures anciennes,S18_2248,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo
693,10288,28,61.75,1729.0,2004/01/09,Envoyé,3,9,2004,Voitures anciennes,S18_2248,Handji Gifts& Co,652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy
694,10303,46,49.04,2255.84,2004/06/10,Envoyé,4,10,2004,Voitures anciennes,S18_2248,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,José Pedro
695,10312,30,61.13,1833.9,10/21/2004 0:00,Envoyé,4,10,2004,Voitures anciennes,S18_2248,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
696,10332,38,84.23,3200.74,11/17/2004 0:00,Envoyé,4,11,2004,Voitures anciennes,S18_2248,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
697,10344,40,56.9,2276.0,11/25/2004 0:00,Envoyé,4,11,2004,Voitures anciennes,S18_2248,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence
698,10367,45,197.42,8883.9,2005/12/01,Résolu,1,1,2005,Voitures anciennes,S18_2248,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie
699,10379,27,49.29,1330.83,2005/10/02,Envoyé,1,2,2005,Voitures anciennes,S18_2248,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
700,10407,42,72.64,3050.88,4/22/2005 0:00,En attente,2,4,2005,Voitures anciennes,S18_2248,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue
701,10420,36,63.57,2288.52,5/29/2005 0:00,En cours,2,5,2005,Voitures anciennes,S18_2248,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
702,10104,29,130.09,3772.61,1/31/2003 0:00,Envoyé,1,1,2003,Camions et bus,S18_2319,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
703,10114,39,106.77,4164.03,2003/01/04,Envoyé,2,4,2003,Camions et bus,S18_2319,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie
704,10127,45,139.91,6295.95,2003/03/06,Envoyé,2,6,2003,Camions et bus,S18_2319,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff
705,10141,47,133.78,6287.66,2003/01/08,Envoyé,3,8,2003,Camions et bus,S18_2319,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
706,10151,49,110.46,5412.54,9/21/2003 0:00,Envoyé,3,9,2003,Camions et bus,S18_2319,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
707,10165,46,130.09,5984.14,10/22/2003 0:00,Envoyé,4,10,2003,Camions et bus,S18_2319,"Dragon Souveniers, Ltd.",652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric
708,10175,48,122.72,5890.56,2003/06/11,Envoyé,4,11,2003,Camions et bus,S18_2319,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann
709,10184,46,130.09,5984.14,11/14/2003 0:00,Envoyé,4,11,2003,Camions et bus,S18_2319,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,José Pedro
710,10195,35,103.08,3607.8,11/25/2003 0:00,Envoyé,4,11,2003,Camions et bus,S18_2319,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve
711,10207,43,133.78,5752.54,2003/09/12,Envoyé,4,12,2003,Camions et bus,S18_2319,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie
712,10229,26,144.82,3765.32,2004/11/03,Envoyé,1,3,2004,Camions et bus,S18_2319,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
713,10246,22,98.17,2159.74,2004/05/05,Envoyé,2,5,2004,Camions et bus,S18_2319,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
714,10259,34,99.4,3379.6,6/15/2004 0:00,Envoyé,2,6,2004,Camions et bus,S18_2319,Handji Gifts& Co,652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy
715,10271,50,101.86,5093.0,7/20/2004 0:00,Envoyé,3,7,2004,Camions et bus,S18_2319,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
716,10281,48,120.27,5772.96,8/19/2004 0:00,Envoyé,3,8,2004,Camions et bus,S18_2319,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung
717,10292,41,110.45,4528.45,2004/08/09,Envoyé,3,9,2004,Camions et bus,S18_2319,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai
718,10305,36,133.77,4815.72,10/13/2004 0:00,Envoyé,4,10,2004,Camions et bus,S18_2319,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta
719,10313,29,117.82,3416.78,10/22/2004 0:00,Envoyé,4,10,2004,Camions et bus,S18_2319,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi
720,10324,33,37.47,1236.51,2004/05/11,Envoyé,4,11,2004,Camions et bus,S18_2319,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael
721,10334,46,126.4,5814.4,11/19/2004 0:00,En attente,4,11,2004,Camions et bus,S18_2319,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvägen  8,,Luleå,,S-958 22,Sweden,EMEA,Berglund,Christina
722,10349,38,137.45,5223.09,2004/01/12,Envoyé,4,12,2004,Camions et bus,S18_2319,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff
723,10358,20,36.42,728.4,2004/10/12,Envoyé,4,12,2004,Camions et bus,S18_2319,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
724,10370,22,179.5,3949.0,1/20/2005 0:00,Envoyé,1,1,2005,Camions et bus,S18_2319,"Anna's Decorations, Ltd",299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
725,10383,27,142.36,3843.72,2/22/2005 0:00,Envoyé,1,2,2005,Camions et bus,S18_2319,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
726,10412,56,98.17,5497.52,2005/03/05,Envoyé,2,5,2005,Camions et bus,S18_2319,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
727,10425,38,99.41,3777.58,5/31/2005 0:00,En cours,2,5,2005,Camions et bus,S18_2319,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
728,10101,25,151.28,3782.0,2003/09/01,Envoyé,1,1,2003,Voitures anciennes,S18_2325,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland
729,10110,33,116.95,3859.35,3/18/2003 0:00,Envoyé,1,3,2003,Voitures anciennes,S18_2325,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
730,10124,42,105.51,4431.42,5/21/2003 0:00,Envoyé,2,5,2003,Voitures anciennes,S18_2325,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue
731,10149,33,150.01,4950.33,2003/12/09,Envoyé,3,9,2003,Voitures anciennes,S18_2325,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue
732,10162,38,113.13,4298.93,10/18/2003 0:00,Envoyé,4,10,2003,Voitures anciennes,S18_2325,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie
733,10173,31,144.93,4492.83,2003/05/11,Envoyé,4,11,2003,Voitures anciennes,S18_2325,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
734,10182,20,110.6,2212.0,2003/12/11,Envoyé,4,11,2003,Voitures anciennes,S18_2325,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
735,10193,44,105.51,4642.44,11/21/2003 0:00,Envoyé,4,11,2003,Voitures anciennes,S18_2325,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean
